,ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
76,0x1b205,CUS_0x832f,August,Bremerd,54,881-72-4685,Writer,17329.075,1167.0895833333334,0,4,5,3,"Credit-Builder Loan, Not Specified, and Mortgage Loan",1,8,9.2,,Good,126.19,33.030743095501144,26 Years and 5 Months,No,24.096394131556377,89.34203323035611,!@9#%8,273.27053097142084,Good
77,0x4b2d,CUS_0x9510,April,,32,754-01-5850,Engineer,79772.04,6885.669999999999,4,4,19,3_,"Student Loan, Credit-Builder Loan, and Credit-Builder Loan",5,17,17.86,4.0,Standard,1619.87,35.327345063023685,10 Years and 0 Months,Yes,131.14031793386616,166.19522190325094,High_spent_Large_value_payments,631.2314601628829,Standard
78,0x1ba51,CUS_0x3909,August,Karen Jacobsk,33,833-13-6967,Entrepreneur,17423.69,1707.9741666666666,6,5,15,0,,19,14,16.74,7.0,Standard,1158.96,31.00819057092875,31 Years and 9 Months,Yes,0.0,136.0178599501698,Low_spent_Large_value_payments,304.77955671649687,Standard
79,0xcb28,CUS_0x6c27,July,Hideyukic,19,297-05-8610,Journalist,56797.38_,,6,4,18,5,"Mortgage Loan, Personal Loan, Not Specified, Student Loan, and Personal Loan",19,4096,9.72,7.0,Standard,2279.72,31.31898063106471,16 Years and 5 Months,Yes,141.72183538819058,197.43464890811595,High_spent_Medium_value_payments,389.25501570369346,Poor
80,0x9be4,CUS_0x4549,March,Lionel Laurenty,30,116-49-8748,Accountant,79290.96,,7,6,34,7,"Auto Loan, Payday Loan, Personal Loan, Payday Loan, Debt Consolidation Loan, Mortgage Loan, and Home Equity Loan",15,16,4.04,9.0,Bad,3809.37,28.722306211261447,8 Years and 7 Months,Yes,371.43643383968634,225.03023606192215,High_spent_Small_value_payments,328.19133009839163,Standard
81,0x15e28,CUS_0x7bbb,July,Krista Hughesu,36_,189-26-3266,Accountant,14115.22,1309.2683333333332,6,5,16,9,"Home Equity Loan, Debt Consolidation Loan, Not Specified, Not Specified, Personal Loan, Mortgage Loan, Personal Loan, Not Specified, and Personal Loan",16,17,6.54,13.0,Bad,3346.41,30.05890930704109,3 Years and 5 Months,NM,96.7758917594763,102.57584913150288,Low_spent_Medium_value_payments,211.57509244235413,Standard
82,0xa9e6,CUS_0x3e75,January,Chucki,35,212-44-4567,Manager,34317.6,2794.8,5,3,7,0,,11,12,2.07,4.0,Good,386.33,37.11421929055192,26 Years and 10 Months,No,0.0,29.307822643348562,High_spent_Large_value_payments,490.1721773566514,Standard
83,0x24787,CUS_0x7b4b,February,Nick Brownm,-500,065-77-9473,Scientist,17235.88,1450.3233333333335,10,5,18,3,"Debt Consolidation Loan, Not Specified, and Home Equity Loan",52,19,10.56,49.0,Standard,1971.68,24.71800315284769,19 Years and 9 Months,Yes,30.291558273397587,,Low_spent_Medium_value_payments,336.4781812728248,Poor
84,0x14442,CUS_0x112f,January,Ju-minv,20,294-20-6562,Mechanic,75506.42,6050.201666666668,1,4,5,1,Auto Loan,1,1,3.44,2.0,Good,1069.19,30.741646947999488,23 Years and 1 Months,No,60.903643233171024,218.53990243876754,Low_spent_Medium_value_payments,605.5766209947283,Poor
85,0x12cf1,CUS_0x8d77,August,,44,607-34-4092,Scientist,80370.32,6856.526666666668,8,7,17,-100,,27,6,12.36,4.0,Standard,1135.98,28.742971296058375,27 Years and 10 Months,Yes,0.0,189.2370622980993,High_spent_Small_value_payments,756.4156043685675,Standard
86,0x3f75,CUS_0xa5e6,April,,36,086-28-6732,_______,130793.12,10957.426666666666,6,6,20,3,"Not Specified, Personal Loan, and Auto Loan",20,12,13.36,7.0,_,298.13,31.71293631719404,16 Years and 11 Months,Yes,179.25120896010532,282.70836355790965,High_spent_Large_value_payments,873.7830941486517,Standard
87,0x15f96,CUS_0x36ff,January,Michaele,28,881-57-6870,Architect,45780.86,,6,6,19,5,"Credit-Builder Loan, Personal Loan, Home Equity Loan, Auto Loan, and Auto Loan",26,15,13.18,7.0,Standard,984.91,29.507189578049086,5 Years and 9 Months,Yes,125.9581067817088,61.59779696446636,!@9#%8,416.5512629204914,Standard
88,0x14472,CUS_0x21b6,January,Kyleb,48,838-36-2359,Developer,33057.46,2836.788333333333,4,3,3217,2,"Personal Loan, and Payday Loan",27,10,7.08,4.0,Standard,954.98,29.793624628770186,31 Years and 11 Months,No,28.90233878530513,190.7695862108696,Low_spent_Small_value_payments,354.0069083371587,Standard
89,0x17ab3,CUS_0x778b,June,Kubotas,36,407-75-5116,Teacher,22413.53,2165.7941666666666,6,6,16,4,"Payday Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",24,11,9.8,1.0,_,25.62,38.39930687907256,24 Years and 4 Months,No,40.04614066641852,87.98750412706404,Low_spent_Large_value_payments,358.54577187318415,Good
90,0x18acf,CUS_0x8000,February,Lucianan,26,599-48-6829,Journalist,16970.75,1685.229166666667,6,7,7,2_,"Payday Loan, and Debt Consolidation Loan",27,18,11.9,10.0,Standard,2360.67,31.2500716805978,10 Years and 3 Months,Yes,26.94751216779543,45.13310040049242,Low_spent_Medium_value_payments,376.4423040983788,Poor
91,0x121ce,CUS_0x67b1,January,Kanekol,46,#F%$D@*&8,Doctor,34209.8,2747.816666666667,3,1,7,0,,12,5,7.51,2.0,Good,1039.74,27.839983301379423,,No,0.0,204.65593334515427,Low_spent_Small_value_payments,360.12573332151237,Standard
92,0xbc59,CUS_0x8ba3,August,,33,861-70-9309,Architect,105080.76,8488.73,5,5,7,1,Payday Loan,20,11,12.62,2.0,Standard,361.25,43.59631920830307,,Yes,41407.0,__10000__,High_spent_Medium_value_payments,928.8964297481688,Poor
93,0x9121,CUS_0xb163,August,Zaida Espanar,42,085-73-7726,Architect,101029.59,8224.1325,3,5,9,3,"Auto Loan, Not Specified, and Not Specified",33,12,10.02,5.0,_,267.98,38.93676352073596,14 Years and 2 Months,Yes,192.89501267696167,146.80899122379284,High_spent_Large_value_payments,722.7092460992454,Good
94,0x20bde,CUS_0x8d7b,May,Luciao,43,448-73-2560,Mechanic,33990.85,2569.570833333333,5,4,2,0,,19,12,10.59,0.0,_,1439.4,26.562570233643093,30 Years and 7 Months,No,0.0,75.53961251283431,High_spent_Medium_value_payments,431.41747082049903,Good
95,0x3d7e,CUS_0xaf2a,May,Davids,35,103-33-1315,Musician,17654.72,1173.2266666666667,7,8,30,3,"Mortgage Loan, Payday Loan, and Payday Loan",64,19,1.61,9.0,Bad,1452.82,30.44486248587296,18 Years and 5 Months,NM,30.458716720241828,135.26189128744292,Low_spent_Small_value_payments,241.60205865898197,Poor
96,0x22e5b,CUS_0x8369,February,Nickz,14,698-91-4112,Manager,23646.08_,1752.506666666667,4,3,14,6,"Debt Consolidation Loan, Mortgage Loan, Personal Loan, Personal Loan, Student Loan, and Personal Loan",16,,12.51,4.0,Standard,1388.59,35.945808248123726,13 Years and 2 Months,Yes,108.83529246542848,236.17624688073943,Low_spent_Small_value_payments,120.23912732049877,Standard
97,0xc80f,CUS_0x90cf,June,McCoolw,53,#F%$D@*&8,Media_Manager,106234.11000000002,8699.8425,4,5,16,3,"Student Loan, Credit-Builder Loan, and Home Equity Loan",6,19,11.21,4.0,Standard,939.4,32.89874391516505,27 Years and 2 Months,No,201.1134901395453,523.2809705666497,High_spent_Small_value_payments,405.5897892938053,Standard
98,0x10fda,CUS_0x861c,January,Nick Brownw,28,654-98-3234,Doctor,58539.84,4794.32,6,7,32,8,"Mortgage Loan, Debt Consolidation Loan, Student Loan, Student Loan, Mortgage Loan, Payday Loan, Payday Loan, and Not Specified",17,15,15.56,10.0,_,2735.13_,24.92680983854065,5 Years and 7 Months,Yes,236.56232783801627,434.65991138729805,Low_spent_Small_value_payments,98.20976077468569,Standard
99,0x24279,CUS_0xa005,April,Alexeil,41,335-28-9081,Doctor,19627.14,1871.595,4,7,11,7,"Home Equity Loan, Payday Loan, Personal Loan, Credit-Builder Loan, Home Equity Loan, Auto Loan, and Home Equity Loan",19,18,7.83,5.0,Standard,402.54,28.56895856296726,12 Years and 11 Months,Yes,87.23339877172917,200.77083710439962,Low_spent_Small_value_payments,189.15526412387132,Standard
100,0x11478,CUS_0x25ed,July,Richwinef,54,945-33-6536,Writer,57365.73,,8,4,8,2,"Payday Loan, and Mortgage Loan",24,6,9.82,4.0,Standard,997.45,24.772864499399297,17 Years and 5 Months,Yes,387.27606716202865,,Low_spent_Small_value_payments,55.25164190349978,Good
101,0x259b8,CUS_0xbf18,March,Martinnea,34,481-81-6404,Developer,81100.8_,6822.4000000000015,7,8,31,8,"Not Specified, Personal Loan, Student Loan, Home Equity Loan, Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, and Personal Loan",20,20,24.6,10.0,Bad,3988.3,35.852526435997255,0 Years and 7 Months,Yes,411.3862774277535,405.116029105411,Low_spent_Medium_value_payments,145.73769346683562,Poor
102,0x17389,CUS_0xc007,August,Marilyno,42,713-07-4915,Developer,38643.04,3506.2533333333336,2,3,10,3,"Debt Consolidation Loan, Not Specified, and Home Equity Loan",5,10,7.58,6.0,_,581.74,34.459703950963764,28 Years and 2 Months,NM,82.85931789139066,414.72579824783935,!@9#%8,143.04021719410332,Good
103,0x1db81,CUS_0x87db,August,Hop,18,207-07-2861,Lawyer,16279.715,,4,126,2,2,"Student Loan, and Not Specified",15,1_,9.34,8.0,Good,501.96,25.567857984669335,27 Years and 9 Months,No,26.7909872769233,200.83045363610725,Low_spent_Small_value_payments,227.14285075363614,Standard
104,0xefb6,CUS_0x446a,May,Ryanq,39,886-76-5266,Scientist,119902.4,10202.866666666669,5,4,11,1,Payday Loan,4,4,0.82,0.0,Good,1037.85,40.197116724816624,30 Years and 11 Months,No,93.3367829127304,,High_spent_Small_value_payments,948.8589880191423,Poor
105,0xf315,CUS_0x6664,April,Gabriel Wildaud,28,395-24-4865,Developer,38334.61,2966.5508333333332,3,4,12,2,"Mortgage Loan, and Not Specified",11,2,6.35,3.0,Good,1234.53,26.31714333205684,20 Years and 7 Months,No,41.07297100631426,205.74496974812985,Low_spent_Small_value_payments,339.8371425788892,Standard
106,0x112ba,CUS_0xa903,May,Jeremyx,42,607-91-4945,Lawyer,93871.89,7849.6575,5,3,7,-100,"Auto Loan, and Home Equity Loan",15,6,1.78,0.0,Good,1128.58,28.880098027077345,31 Years and 8 Months,No,93.60161742511627,1055.6805469486246,Low_spent_Small_value_payments,,Good
107,0x1b21c,CUS_0x480f,July,,48,557-78-3651,_______,22431.61,1775.3008333333337,5,6,5,0,,-2,0,4.86,3.0,Good,1450.57,36.00472500283072,17 Years and 5 Months,No,0.0,97.15710015318376,Low_spent_Small_value_payments,370.3729831801496,Good
108,0x160f6,CUS_0x7ea2,May,Alper Davew,27,584-85-1295,Teacher,19956.75,1587.0625,6,5,1,2_,"Personal Loan, and Home Equity Loan",16,15,6.36,6.0,_,1271.85,30.502710356727384,23 Years and 7 Months,NM,28.520109545538048,120.20250837645479,Low_spent_Medium_value_payments,289.9836320780072,Good
109,0x1ae64,CUS_0x3dc3,March,Nicolacii,29,153-94-2470,Architect,45144.8,3980.066666666667,4,3,13,1,Personal Loan,18,20,4.06,2.0,Standard,1112.58,24.392438160824817,22 Years and 1 Months,No,36.15142324086803,208.63377117771657,Low_spent_Medium_value_payments,433.221472248082,Standard
110,0x3046,CUS_0x13db,May,Natalieq,23,223-95-2140,Engineer,34601.35_,,5,3,14,2,"Debt Consolidation Loan, and Home Equity Loan",13,13,15.15,5.0,_,68.23,27.47771502538892,,Yes,30.198049695685768,__10000__,Low_spent_Small_value_payments,333.1127434008431,Poor
111,0x42df,CUS_0x943c,February,Martinne Gellerp,4060,448-44-0110,Writer,23613.43,2202.785833333333,6,7,6,3,"Auto Loan, Debt Consolidation Loan, and Student Loan",7,14,9.35,3.0,_,428.67,39.26493077046493,27 Years and 2 Months,Yes,46.7383065427455,81.11262370029603,!@9#%8,342.42765309029187,Standard
112,0x25e7e,CUS_0x4a8f,January,Doris Frankelm,24,021-30-1201,_______,34493.92,3043.4933333333333,9,10,24,7,"Payday Loan, Mortgage Loan, Home Equity Loan, Mortgage Loan, Mortgage Loan, Mortgage Loan, and Auto Loan",25,17,27.16,11.0,Bad,4138.67_,29.900567212646713,,Yes,110.38309801613693,54.76132649999769,High_spent_Medium_value_payments,389.2049088171988,Poor
113,0x7b07,CUS_0x2d82,February,Nairs,40,358-29-0203,Doctor,26411.81,,5,6,6,4,"Debt Consolidation Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",31,,11.78,4.0,Good,1223.3,27.743382307559987,28 Years and 10 Months,No,62.45965514206522,77.2656276920093,High_spent_Small_value_payments,319.2731338325922,Good
114,0x74fc,CUS_0xa955,March,Gabriel Wildauf,42,861-50-3592,Mechanic,129680.28,10643.69,8,3,5,2,"Mortgage Loan, and Credit-Builder Loan",31,18,16.65,2.0,Standard,240.27,38.21225022448103,20 Years and 3 Months,Yes,114.16560941353912,653.6550340956969,Low_spent_Large_value_payments,566.548356490764,Standard
115,0x2323,CUS_0xa71a,February,ernardot,33,999-84-9578,Teacher,15713.83,1313.4858333333334,7,8,23,2,"Home Equity Loan, and Credit-Builder Loan",46,12,12.39,6.0,Standard,2271.53,23.645121542112864,10 Years and 6 Months,Yes,20.30880921277818,32.92466408955578,High_spent_Medium_value_payments,328.11511003099935,Poor
116,0x1340a,CUS_0x525f,January,Rochal,36,085-73-3755,Teacher,62953.95,5544.1625,7,8,15,8,"Student Loan, Payday Loan, Student Loan, Debt Consolidation Loan, Auto Loan, Student Loan, Home Equity Loan, and Home Equity Loan",38,23,18.08,6.0,Bad,2829.92,38.15237636900304,6 Years and 4 Months,Yes,314.4895722395113,105.54229218464641,High_spent_Medium_value_payments,384.3843855758424,Standard
117,0x1add9,CUS_0x4188,August,Ashutosh Pl,22,750-43-5393,Manager,26454.21,2200.5175,7,4,8,65,"Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, and Student Loan",9,13,16.66,11.0,Standard,32.11,38.19642603043735,17 Years and 5 Months,Yes,86.98732855568144,50.474488723882025,!@9#%8,322.58993272043654,Good
118,0x19d82,CUS_0x9d3,January,Goldsteiny,38,380-56-6739,Scientist,20886.73,1725.5608333333332,5,5,12,4,"Personal Loan, Not Specified, Credit-Builder Loan, and Home Equity Loan",13,8,4.07,0.0,Good,769.43,38.67594940660419,32 Years and 4 Months,No,39.69011606735896,50.27923588109568,High_spent_Medium_value_payments,332.5867313848787,Standard
119,0x3b0d,CUS_0x8ee3,April,Lisa Baertleinb,21,356-40-2929,Engineer,42888.45,3654.0375,5,2,12,1,Mortgage Loan,13,3,8.44,4.0,Good,131.52,37.31954878091222,33 Years and 2 Months,NM,26.725996582828643,122.61124873623969,High_spent_Medium_value_payments,466.0665046809317,Good
120,0x5eb6,CUS_0x93af,January,Ryan Vlastelicae,19,633-97-0538,Doctor,35221.43,3156.119166666667,5,3,1,4,"Personal Loan, Mortgage Loan, Home Equity Loan, and Credit-Builder Loan",26,2,3.66,0.0,Good,624.7,31.806229834815177,28 Years and 9 Months,No,110.03858262557188,122.83557223419349,High_spent_Medium_value_payments,332.73776180690135,Poor
121,0x24e3f,CUS_0x5b8,June,Hepheru,44_,353-63-3716,Architect,70342.3,5838.858333333334,7,6,16,2,"Debt Consolidation Loan, and Payday Loan",15,10,15.5,5.0,Standard,180.38,32.29235096964438,23 Years and 9 Months,Yes,96.62912345930988,,High_spent_Medium_value_payments,498.9375278414509,Standard
122,0xb49a,CUS_0xbe32,May,Smith Paritoshd,28,979-89-1794,Lawyer,64294.77,5442.8975,6,4,7,1,Auto Loan,28,13,9.11,1.0,Standard,1052.1,29.527794561983328,23 Years and 3 Months,No,37.73270213909306,364.31922859438964,High_spent_Small_value_payments,402.2378192665173,Standard
123,0x108c8,CUS_0x66d9,March,tg,21,289-20-3745,Teacher,36401.36,3231.4466666666667,4,5,33,6,"Not Specified, Student Loan, Auto Loan, Not Specified, Student Loan, and Payday Loan",18,10,7.55,6.0,Standard,2301.93,23.868543421399107,13 Years and 5 Months,Yes,129.33617848470718,76.72948749055901,High_spent_Small_value_payments,377.07900069140055,Poor
124,0x238fe,CUS_0x7feb,January,Sayantani Ghosht,31,716-31-0286,Manager,70543.77,5986.6475,5,5,16,4,"Not Specified, Mortgage Loan, Home Equity Loan, and Mortgage Loan",16,16,18.68,7.0,_,1395.86,30.15958433977012,23 Years and 9 Months,Yes,218.011095886998,133.22408461520627,High_spent_Medium_value_payments,497.42956949779574,Standard
125,0x1f8e2,CUS_0x119e,May,Rodrigol,37,498-27-0676,Mechanic,63601.48,5400.123333333334,3,7,15,6,"Auto Loan, Mortgage Loan, Student Loan, Home Equity Loan, Auto Loan, and Not Specified",27,13,19.49,6.0,Standard,1191.91,27.61541113851109,19 Years and 7 Months,Yes,184.6916345620093,84.83939838396711,High_spent_Medium_value_payments,520.481300387357,Standard
126,0x18788,CUS_0x8d72,March,Hideyukih,32,200-13-7091,Entrepreneur,63371.56,5533.963333333332,6,6,8,3,"Personal Loan, Student Loan, and Student Loan",30,15,-0.23000000000000045,7.0,Standard,756.94,30.118663422162687,26 Years and 10 Months,No,104.86974369786336,,Low_spent_Large_value_payments,219.88512754463974,Standard
127,0x4d1d,CUS_0x26be,August,Silviac,43_,879-76-2190,Musician,78186.56,6540.546666666666,1,5,6,-100,Not Specified,-1,0,8.43,7.0,Good,328.44,37.004154834343865,23 Years and 2 Months,No,60.77173436853664,140.653163619174,High_spent_Large_value_payments,692.629768678956,Standard
128,0x21346,CUS_0x13d1,May,Lt,22,689-84-3896,Musician,22020.37_,1605.030833333333,5,6,6,3,"Debt Consolidation Loan, Credit-Builder Loan, and Personal Loan",20,12,5.14,4.0,_,1343.64,30.5888588269854,26 Years and 1 Months,No,36.59863068535586,107.74401475884136,Low_spent_Large_value_payments,286.1604378891361,Poor
129,0x22cec,CUS_0x2f9d,July,Angela Moone,31,049-42-3355,_______,7555.45,769.6208333333333,8,147,29,6_,"Not Specified, Personal Loan, Home Equity Loan, Auto Loan, Mortgage Loan, and Credit-Builder Loan",32,18,15.4,477.0,Bad,3371.11,29.40024777088504,9 Years and 3 Months,Yes,33.799504337518066,39.273142305678775,Low_spent_Small_value_payments,293.8894366901365,Poor
130,0x1fd8f,CUS_0x3811,February,Regann,44,305-88-2648,Lawyer,82668.78,6930.065,3,6,20,1_,Mortgage Loan,24,12,16.27,0.0,Standard,540.04,39.9776394435042,24 Years and 2 Months,Yes,55.6996651254666,228.3598219750967,High_spent_Medium_value_payments,658.9470128994367,Standard
131,0x256e7,CUS_0xa776,February,avia Meghap,24,872-41-5317,Writer,38856.53,3337.044166666666,3,4,1,3,"Payday Loan, Debt Consolidation Loan, and Payday Loan",8,5,9.43,1.0,_,1375.65,41.565372034785675,25 Years and 0 Months,No,51.757389551167186,65.18425300264376,High_spent_Large_value_payments,456.76277411285577,Poor
132,0x9531,CUS_0x67c7,April,Wachtelx,18,#F%$D@*&8,Mechanic,41644.48_,3464.373333333333,6,7,22,8,"Not Specified, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, Mortgage Loan, Mortgage Loan, and Personal Loan",47,19,4.77,7.0,Bad,3191.7,29.104603376747995,8 Years and 7 Months,Yes,188.13936576988567,73.70435657117129,High_spent_Medium_value_payments,334.5936109922764,Poor
133,0xda28,CUS_0x2507,July,Padraicw,30,772-09-2038,Architect,12186.425,991.5354166666666,6,5,8,1,Personal Loan,25,20,8.95,6.0,Good,176.84,29.412488681149625,18 Years and 5 Months,No,9.584437904114782,41.58120882594374,Low_spent_Medium_value_payments,327.98789493660814,Standard
134,0x1112e,CUS_0x3943,May,Jessicaf,30,845-14-7462,Lawyer,18859.38,1360.615,6,4,5,4,"Auto Loan, Payday Loan, Auto Loan, and Payday Loan",14,17,9.41,6.0,Standard,330.26,29.048167289091325,13 Years and 6 Months,Yes,40.29201026540227,45.865927347230866,Low_spent_Medium_value_payments,329.90356238736683,Standard
135,0x107ce,CUS_0x585c,May,Spicerx,39,212-80-7573,_______,16154.255,1506.1879166666663,6,3,7,3,"Debt Consolidation Loan, Personal Loan, and Home Equity Loan",9,17_,5.11,5.0,Standard,1232.63,35.36440228590318,,Yes,24.027842487274317,80.92480930146675,!@9#%8,315.6661398779256,Standard
136,0x1c8b3,CUS_0xb13b,June,Moisesc,36,992-69-2664,_______,11840.105,763.6754166666666,7,4,20,-100,"Credit-Builder Loan, and Credit-Builder Loan",7,15,19.25,2.0,Standard,1259.92,23.07995909580916,21 Years and 8 Months,Yes,32304.0,28.46670737069409,High_spent_Small_value_payments,297.76558786671904,Standard
137,0x138b2,CUS_0x79bc,May,Janeman Latulf,14,458-57-3822,Doctor,20986.84,1846.9033333333332,9,10,17,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Personal Loan",32,16,_,10.0,Bad,1917.48,24.463651677285473,10 Years and 1 Months,Yes,49.83825003896327,109.77115016476937,Low_spent_Small_value_payments,315.0809331296007,Poor
138,0xfc3d,CUS_0x74bd,August,,24,510-77-7142,Media_Manager,29663.44_,2676.953333333333,5,6,18,2,"Not Specified, and Credit-Builder Loan",9,9,17.76,8.0,Standard,598.51,36.43438681922929,17 Years and 6 Months,Yes,49.345911266595046,183.58268680505117,Low_spent_Small_value_payments,324.7667352616872,Standard
139,0xb47e,CUS_0xc28c,January,,23,573-42-4273,Developer,19899.64,,5,3,6,2,"Student Loan, and Auto Loan",7,13,7.85,0.0,_,714.58,24.74311123710299,27 Years and 4 Months,No,17.125811984344413,121.6605362707774,Low_spent_Medium_value_payments,317.14398507821153,Poor
140,0x16cf6,CUS_0x8026,May,Davidu,14,821-06-0110,Teacher,30420.88,2545.0733333333333,6,7,18,6,"Payday Loan, Auto Loan, Student Loan, Credit-Builder Loan, Personal Loan, and Home Equity Loan",37,25,1.99,14.0,Bad,2728.69,28.93089060483339,9 Years and 9 Months,Yes,137.87894547042842,288.4451047149705,Low_spent_Small_value_payments,118.1832831479344,Poor
